x,y,z,intensity,return_number,number_of_returns,scan_direction_flag,edge_of_flight_line,classification,synthetic,key_point,withheld,scan_angle_rank,user_data,point_source_id,gps_time
829547.7835809456,5932628.374390258,535.2,9,1,1,0,0,1,0,0,0,19,1,2100,363512138.2431746
829548.8362917006,5932628.520895798,535.4,8,1,1,0,0,1,0,0,0,19,1,2100,363512138.2499431
829547.6082208271,5932628.975731553,534.76,7,2,2,0,0,2,0,0,0,19,2,2100,363512138.2431756
829548.7193864033,5932628.960891108,534.82,9,1,1,0,0,2,0,0,0,19,2,2100,363512138.249944
829550.0498818596,5932629.078014326,534.87,9,1,1,0,0,2,0,0,0,19,2,2100,363512138.2567119
829551.3072665078,5932629.136485809,535.01,6,2,2,0,0,2,0,0,0,19,2,2100,363512138.2634797
829549.8160044791,5932629.210114946,536.78,5,1,1,0,0,6,0,0,0,19,6,2100,363512138.256711
829553.8362466542,5932626.68677168,535.03,5,2,2,0,0,2,0,0,0,19,2,2100,363512138.2702445
829554.8451241191,5932627.023945452,535.14,6,1,1,0,0,2,0,0,0,19,2,2100,363512138.2770129
829555.9270022889,5932626.730440693,535.09,3,2,2,0,0,2,0,0,0,19,2,2100,363512138.2837805
829557.6814728859,5932626.700831456,535.19,6,2,2,0,0,2,0,0,0,19,2,2100,363512138.2973169
829553.2808946522,5932628.138851937,535.15,5,2,2,0,0,2,0,0,0,19,2,2100,363512138.2702463
829553.5585676988,5932627.390812981,535.12,6,2,2,0,0,2,0,0,0,19,2,2100,363512138.2702454
829554.5674513603,5932627.771984762,535.1800000000001,7,2,2,0,0,2,0,0,0,19,2,2100,363512138.2770138
829554.31900008,5932628.4026847305,535.15,3,2,2,0,0,2,0,0,0,19,2,2100,363512138.2770147
829553.0178319167,5932628.828220409,535.12,5,2,2,0,0,2,0,0,0,19,2,2100,363512138.2702472
829552.7547765829,5932629.561589589,535.12,8,2,2,0,0,2,0,0,0,19,2,2100,363512138.2702481
829554.0413292178,5932629.16539001,535.17,7,2,2,0,0,2,0,0,0,19,2,2100,363512138.2770156
829553.7490380214,5932629.928098344,535.21,4,2,2,0,0,2,0,0,0,19,2,2100,363512138.2770165
829554.7578386804,5932629.766612982,535.42,4,2,2,0,0,2,0,0,0,19,2,2100,363512138.2837842
829554.9039676969,5932629.209283231,536.08,4,2,2,0,0,3,0,0,0,19,3,2100,363512138.2837832
829555.6785585957,5932627.405141274,535.09,4,2,2,0,0,2,0,0,0,19,2,2100,363512138.2837814
829556.4972582752,5932627.053015863,535.15,3,2,2,0,0,2,0,0,0,19,2,2100,363512138.2905492
829555.3862642879,5932628.138519129,535.21,6,2,2,0,0,2,0,0,0,19,2,2100,363512138.2837823
829556.2049635499,5932627.786392703,535.24,3,2,2,0,0,2,0,0,0,19,2,2100,363512138.2905501
829555.927289724,5932628.519767939,535.35,2,2,2,0,0,2,0,0,0,19,2,2100,363512138.290551
829557.8865812725,5932629.326118217,535.42,5,1,1,0,0,2,0,0,0,19,2,2100,363512138.3040881
829555.7372870314,5932628.857153124,536.07,4,1,2,0,0,3,0,0,0,19,3,2100,363512138.290551
829555.3572988044,5932629.751885886,536.45,3,1,1,0,0,3,0,0,0,19,3,2100,363512138.2905519
829556.5853675519,5932629.3556925235,536.42,2,2,2,0,0,3,0,0,0,19,3,2100,363512138.2973196
829561.6729250726,5932626.846862683,535.28,7,1,1,0,0,2,0,0,0,19,2,2100,363512138.3176211
829558.7488419251,5932627.096660953,535.28,6,1,1,0,0,2,0,0,0,19,2,2100,363512138.3040854
829558.4857778231,5932627.771363975,535.28,4,2,2,0,0,2,0,0,0,19,2,2100,363512138.3040863
829560.2839869215,5932626.979081842,535.23,6,2,2,0,0,2,0,0,0,19,2,2100,363512138.3108532
829559.9916966738,5932627.741790877,535.29,8,1,1,0,0,2,0,0,0,19,2,2100,363512138.3108542
829559.4509586002,5932629.149868374,535.37,7,2,2,0,0,2,0,0,0,19,2,2100,363512138.310856
829559.1732871655,5932629.912571853,535.33,9,3,3,0,0,2,0,0,0,19,2,2100,363512138.3108569
829559.6994067061,5932628.5045006415,535.37,7,2,2,0,0,2,0,0,0,19,2,2100,363512138.3108551
829560.825282476,5932629.04698745,535.5,5,2,2,0,0,2,0,0,0,19,2,2100,363512138.3176239
829560.5622289563,5932629.795021061,535.4300000000001,5,2,2,0,0,2,0,0,0,19,2,2100,363512138.3176248
829561.3952549007,5932627.6095680585,535.3,7,2,2,0,0,2,0,0,0,19,2,2100,363512138.3176221
829561.1321891564,5932628.269605676,535.33,9,1,1,0,0,2,0,0,0,19,2,2100,363512138.3176229
829562.7988640611,5932627.800008323,535.29,5,2,2,0,0,2,0,0,0,19,2,2100,363512138.3243904
829563.8515415039,5932627.755840521,535.3,5,2,2,0,0,2,0,0,0,19,2,2100,363512138.3311588
829563.0765396118,5932627.066637666,535.32,5,2,2,0,0,2,0,0,0,19,2,2100,363512138.3243895
829563.5884834393,5932628.459878877,535.36,2,2,2,0,0,2,0,0,0,19,2,2100,363512138.3311597
829562.5358049138,5932628.504044621,535.29,4,2,2,0,0,2,0,0,0,19,2,2100,363512138.3243913
829562.1996716,5932629.369431442,535.49,2,2,2,0,0,2,0,0,0,19,2,2100,363512138.3243923
829563.2523435645,5932629.281266771,535.58,5,2,2,0,0,2,0,0,0,19,2,2100,363512138.3311606
829564.0711746869,5932629.779792557,535.41,8,1,1,0,0,2,0,0,0,19,2,2100,363512138.3379299
829540.7221032839,5932630.252794856,534.36,10,1,1,0,0,2,0,0,0,19,2,2100,363512138.2025666
829540.4298093963,5932631.015499797,534.3100000000001,9,1,1,0,0,2,0,0,0,19,2,2100,363512138.2025675
829541.614156266,5932631.499311125,534.36,9,1,1,0,0,2,0,0,0,19,2,2100,363512138.209336
829541.862601657,5932630.824611642,534.39,9,1,1,0,0,2,0,0,0,19,2,2100,363512138.2093351
829542.9007724231,5932631.499111328,534.45,9,1,1,0,0,2,0,0,0,19,2,2100,363512138.2161043
829540.1959825489,5932631.675531076,534.3,8,1,1,0,0,2,0,0,0,19,2,2100,363512138.2025684
829541.3510917079,5932632.174015999,534.42,8,1,1,0,0,2,0,0,0,19,2,2100,363512138.2093369
829541.1026485352,5932632.863382129,534.39,8,1,1,0,0,2,0,0,0,19,2,2100,363512138.2093378
829542.6084800112,5932632.261819155,534.48,8,1,1,0,0,2,0,0,0,19,2,2100,363512138.2161053
829542.3454187745,5932632.965854521,534.46,8,1,1,0,0,2,0,0,0,19,2,2100,363512138.2161062
829543.149217383,5932630.824411136,534.46,9,1,1,0,0,2,0,0,0,19,2,2100,363512138.2161035
829543.3830451467,5932630.164382212,534.54,9,1,1,0,0,2,0,0,0,19,2,2100,363512138.2161026
829544.1434136386,5932630.78025662,534.52,8,1,1,0,0,2,0,0,0,19,2,2100,363512138.2228718
829543.8949689219,5932631.454957177,534.52,8,1,1,0,0,2,0,0,0,19,2,2100,363512138.2228727
829545.1521982676,5932630.530767981,534.58,10,1,1,0,0,2,0,0,0,19,2,2100,363512138.2296401
829544.8745219354,5932631.26414005,534.6,8,1,1,0,0,2,0,0,0,19,2,2100,363512138.229641
829545.664010285,5932631.102683589,534.61,8,1,1,0,0,2,0,0,0,19,2,2100,363512138.2364096
829543.6465240018,5932632.129657442,534.51,8,1,1,0,0,2,0,0,0,19,2,2100,363512138.2228736
829544.5968448926,5932631.997510813,534.58,8,1,1,0,0,2,0,0,0,19,2,2100,363512138.2296419
829543.368845027,5932632.848362702,534.52,9,1,1,0,0,2,0,0,0,19,2,2100,363512138.2228744
829544.3776336893,5932632.628205516,534.53,8,1,1,0,0,2,0,0,0,19,2,2100,363512138.2296428
829545.3717199328,5932631.880057006,534.61,8,1,1,0,0,2,0,0,0,19,2,2100,363512138.2364106
829545.1525064853,5932632.496085165,534.5600000000001,8,1,1,0,0,2,0,0,0,19,2,2100,363512138.2364114
829540.810359184,5932633.655420412,534.34,8,1,1,0,0,2,0,0,0,19,2,2100,363512138.2093387
829540.5472964618,5932634.344791305,534.38,8,1,1,0,0,2,0,0,0,19,2,2100,363512138.2093396
829542.0531324944,5932633.772560767,534.45,7,1,1,0,0,2,0,0,0,19,2,2100,363512138.2161072
829543.1057879342,5932633.581730234,534.47,8,1,1,0,0,2,0,0,0,19,2,2100,363512138.2228754
829541.7900737969,5932634.49126347,534.45,8,1,1,0,0,2,0,0,0,19,2,2100,363512138.2161081
829542.828115599,5932634.344434925,534.47,9,1,1,0,0,2,0,0,0,19,2,2100,363512138.2228763
829540.2988529978,5932635.034157241,534.34,8,1,1,0,0,2,0,0,0,19,2,2100,363512138.2093405
829541.5416287937,5932635.165964245,534.45,10,1,1,0,0,2,0,0,0,19,2,2100,363512138.216109
829541.2493353112,5932635.92867065,534.4300000000001,7,2,2,0,0,2,0,0,0,19,2,2100,363512138.2161099
829542.5504368191,5932635.063141018,534.5,8,1,1,0,0,2,0,0,0,19,2,2100,363512138.2228773
829542.3019957901,5932635.767173624,534.46,9,1,1,0,0,2,0,0,0,19,2,2100,363512138.2228781
829544.1145714446,5932633.317576772,534.58,8,1,1,0,0,2,0,0,0,19,2,2100,363512138.2296437
829543.8076666585,5932634.138951299,534.55,8,1,1,0,0,2,0,0,0,19,2,2100,363512138.2296446
829544.567928676,5932634.065500523,534.61,9,1,1,0,0,2,0,0,0,19,2,2100,363512138.2364133
829544.8748281202,5932633.214791513,534.6,7,1,1,0,0,2,0,0,0,19,2,2100,363512138.2364124
829546.0298602211,5932633.229276569,534.63,9,1,1,0,0,2,0,0,0,19,2,2100,363512138.243181
829545.752186512,5932633.977316122,534.67,9,1,1,0,0,2,0,0,0,19,2,2100,363512138.243182
829543.5592237887,5932634.828317987,534.53,7,1,1,0,0,2,0,0,0,19,2,2100,363512138.2296455
829544.290253488,5932634.813537394,534.57,8,1,1,0,0,2,0,0,0,19,2,2100,363512138.2364143
829543.2961602528,5932635.517687028,534.51,8,1,1,0,0,2,0,0,0,19,2,2100,363512138.2296464
829544.0564225597,5932635.444236624,534.58,10,1,1,0,0,2,0,0,0,19,2,2100,363512138.2364151
829545.4598955739,5932634.754688784,534.64,9,1,1,0,0,2,0,0,0,19,2,2100,363512138.2431829
829545.2114501818,5932635.429388332,534.6,9,1,1,0,0,2,0,0,0,19,2,2100,363512138.2431838
829544.2895484256,5932630.266922907,535.07,9,1,1,0,0,3,0,0,0,19,3,2100,363512138.2228709
829545.8978352513,5932630.413325536,534.8100000000001,10,1,1,0,0,2,0,0,0,19,2,2100,363512138.2364087
829545.1521758855,5932630.281470803,535.59,11,1,1,0,0,3,0,0,0,19,3,2100,363512138.2296392
829545.795507406,5932630.369389756,536.22,11,1,1,0,0,3,0,0,0,19,3,2100,363512138.2364078
829546.8190401349,5932631.102502659,534.66,9,1,1,0,0,2,0,0,0,19,2,2100,363512138.2431783
829547.9302082894,5932631.102328861,534.72,9,1,1,0,0,2,0,0,0,19,2,2100,363512138.2499468
829546.5413700088,5932631.879872793,534.63,7,1,1,0,0,2,0,0,0,19,2,2100,363512138.2431793
829546.2783069614,5932632.569242025,534.62,9,1,1,0,0,2,0,0,0,19,2,2100,363512138.2431802
829547.4040932866,5932632.554398754,534.66,8,1,1,0,0,2,0,0,0,19,2,2100,363512138.2499486
829547.6379181381,5932631.879702357,534.72,8,1,1,0,0,2,0,0,0,19,2,2100,363512138.2499477
829548.9684131941,5932631.99682409,534.72,8,1,1,0,0,2,0,0,0,19,2,2100,363512138.2567157
829548.6761214604,5932632.759532497,534.76,9,1,1,0,0,2,0,0,0,19,2,2100,363512138.2567166
829547.1264131308,5932633.258439309,534.72,8,1,1,0,0,2,0,0,0,19,2,2100,363512138.2499495
829546.8487408241,5932634.021143424,534.7,7,1,1,0,0,2,0,0,0,19,2,2100,363512138.2499504
829548.4130608632,5932633.463568425,534.75,8,1,1,0,0,2,0,0,0,19,2,2100,363512138.2567175
829548.1646187067,5932634.152935866,534.75,9,1,1,0,0,2,0,0,0,19,2,2100,363512138.2567184
829546.5710638593,5932634.754514476,534.6800000000001,9,1,1,0,0,2,0,0,0,19,2,2100,363512138.2499513
829546.2933893185,5932635.502552485,534.67,9,1,1,0,0,2,0,0,0,19,2,2100,363512138.2499523
829547.8869416821,5932634.886306636,534.72,9,1,1,0,0,2,0,0,0,19,2,2100,363512138.2567193
829547.6238809577,5932635.590342715,534.71,9,1,1,0,0,2,0,0,0,19,2,2100,363512138.2567202
829548.7497446839,5932636.05949737,534.8,8,1,1,0,0,2,0,0,0,19,2,2100,363512138.2634887
829547.0090219473,5932630.515822768,535.02,10,1,1,0,0,2,0,0,0,19,2,2100,363512138.2431774
829548.0178851152,5932630.735673198,535.37,11,1,1,0,0,3,0,0,0,19,3,2100,363512138.2499459
829546.9066926019,5932630.471883955,536.34,12,1,1,0,0,3,0,0,0,19,3,2100,363512138.2431765
829548.0178572229,5932630.442379414,536.47,11,1,1,0,0,3,0,0,0,19,3,2100,363512138.2499449
829549.231470245,5932631.263457529,534.8,9,1,1,0,0,2,0,0,0,19,2,2100,363512138.2567147
829550.5473134189,5932631.160590171,535.01,9,2,2,0,0,2,0,0,0,19,2,2100,363512138.2634824
829550.3281046319,5932631.820612653,534.8,8,1,1,0,0,2,0,0,0,19,2,2100,363512138.2634833
829550.0358125252,5932632.583320081,534.8100000000001,8,1,1,0,0,2,0,0,0,19,2,2100,363512138.2634842
829552.0094457226,5932631.615018194,534.92,7,2,2,0,0,2,0,0,0,19,2,2100,363512138.2702508
829551.7317712473,5932632.363055101,534.88,7,2,2,0,0,2,0,0,0,19,2,2100,363512138.2702517
829551.4833221128,5932633.008422214,534.86,8,1,1,0,0,2,0,0,0,19,2,2100,363512138.2702526
829549.1875991073,5932631.072841597,536.05,11,1,1,0,0,3,0,0,0,19,3,2100,363512138.2567138
829550.518063691,5932630.9846354425,536.17,10,2,2,0,0,3,0,0,0,19,3,2100,363512138.2634815
829549.3337322759,5932630.559505083,536.52,10,1,1,0,0,3,0,0,0,19,3,2100,363512138.2567128
829551.9655698934,5932631.395069173,536.17,8,2,2,0,0,3,0,0,0,19,3,2100,363512138.2702498
829550.6349690793,5932630.559302162,536.62,5,2,2,0,0,1,0,0,0,19,1,2100,363512138.2634806
829549.012805166,5932635.355460893,534.8,9,1,1,0,0,2,0,0,0,19,2,2100,363512138.2634877
829549.8019837171,5932633.228684506,534.78,8,1,1,0,0,2,0,0,0,19,2,2100,363512138.2634851
829549.5535401972,5932633.903387103,534.83,8,1,1,0,0,2,0,0,0,19,2,2100,363512138.263486
829551.2348807096,5932633.697790719,534.89,8,1,1,0,0,2,0,0,0,19,2,2100,363512138.2702535
829550.9718183095,5932634.387160919,534.9,8,1,1,0,0,2,0,0,0,19,2,2100,363512138.2702544
829549.2758632968,5932634.636757905,534.8,9,1,1,0,0,2,0,0,0,19,2,2100,363512138.2634868
829550.4164651661,5932635.853903749,534.87,8,1,1,0,0,2,0,0,0,19,2,2100,363512138.2702562
829550.6795307964,5932635.179201701,534.91,8,1,1,0,0,2,0,0,0,19,2,2100,363512138.2702553
829551.922236023,5932634.871007811,534.94,8,1,1,0,0,2,0,0,0,19,2,2100,363512138.2770229
829551.6591797519,5932635.604376097,534.9,8,1,1,0,0,2,0,0,0,19,2,2100,363512138.2770238
829540.9131984749,5932636.779393192,534.7,10,1,1,0,0,2,0,0,0,19,2,2100,363512138.2161108
829540.6647554686,5932637.468760343,534.69,12,1,1,0,0,2,0,0,0,19,2,2100,363512138.2161117
829541.9658564329,5932636.603228948,534.71,7,2,2,0,0,2,0,0,0,19,2,2100,363512138.222879
829543.0038680731,5932636.280395887,534.5600000000001,7,1,1,0,0,2,0,0,0,19,2,2100,363512138.2296474
829541.6881770119,5932637.321934185,534.71,12,1,1,0,0,2,0,0,0,19,2,2100,363512138.22288
829542.6823480661,5932637.116446282,534.73,11,1,1,0,0,2,0,0,0,19,2,2100,363512138.2296483
829540.4163055387,5932638.1141278455,534.6800000000001,11,1,1,0,0,2,0,0,0,19,2,2100,363512138.2161126
829541.4251158815,5932638.0259706,534.71,12,1,1,0,0,2,0,0,0,19,2,2100,363512138.2228808
829541.1766707501,5932638.700671637,534.71,12,1,1,0,0,2,0,0,0,19,2,2100,363512138.2228817
829542.4046736159,5932637.86448538,534.75,11,1,1,0,0,2,0,0,0,19,2,2100,363512138.2296492
829542.126994855,5932638.583192083,534.79,11,1,1,0,0,2,0,0,0,19,2,2100,363512138.2296501
829542.9164883472,5932638.451068527,534.79,13,1,1,0,0,2,0,0,0,19,2,2100,363512138.2364188
829543.7933616762,5932636.148272961,534.58,8,1,1,0,0,2,0,0,0,19,2,2100,363512138.2364161
829544.9483941625,5932636.162758159,534.61,9,1,1,0,0,2,0,0,0,19,2,2100,363512138.2431847
829546.0303282809,5932636.206588224,534.65,9,1,1,0,0,2,0,0,0,19,2,2100,363512138.2499532
829545.7234237591,5932637.013301599,534.77,7,1,1,0,0,2,0,0,0,19,2,2100,363512138.2499542
829543.1649351388,5932637.791033002,534.76,12,1,1,0,0,2,0,0,0,19,2,2100,363512138.2364179
829544.3345769662,5932637.732183172,534.79,12,1,1,0,0,2,0,0,0,19,2,2100,363512138.2431866
829540.8989977528,5932639.463376033,534.69,12,1,1,0,0,2,0,0,0,19,2,2100,363512138.2228827
829540.6213171865,5932640.167417608,534.77,11,1,1,0,0,2,0,0,0,19,2,2100,363512138.2228835
829541.6008759784,5932640.020595962,534.72,12,1,1,0,0,2,0,0,0,19,2,2100,363512138.229652
829541.8639378179,5932639.316560727,534.76,12,1,1,0,0,2,0,0,0,19,2,2100,363512138.2296511
829542.6534272812,5932639.155105069,534.79,12,1,1,0,0,2,0,0,0,19,2,2100,363512138.2364197
829542.3611339293,5932639.917812193,534.78,11,1,1,0,0,2,0,0,0,19,2,2100,363512138.2364207
829540.3582643991,5932640.930119134,534.73,12,1,1,0,0,2,0,0,0,19,2,2100,363512138.2228845
829541.3085851328,5932640.797970372,534.73,13,1,1,0,0,2,0,0,0,19,2,2100,363512138.2296529
829541.0455241996,5932641.502007731,534.75,11,1,1,0,0,2,0,0,0,19,2,2100,363512138.2296538
829541.5865706457,5932642.029919298,534.76,12,1,1,0,0,2,0,0,0,19,2,2100,363512138.2364234
829542.0980768716,5932640.651180963,534.75,12,1,1,0,0,2,0,0,0,19,2,2100,363512138.2364215
829541.8350158405,5932641.355217995,534.76,13,1,1,0,0,2,0,0,0,19,2,2100,363512138.2364225
829542.712372318,5932642.103076702,534.82,13,1,1,0,0,2,0,0,0,19,2,2100,363512138.2431921
829543.2531079812,5932640.651000503,534.8,12,1,1,0,0,2,0,0,0,19,2,2100,363512138.2431903
829541.6296950617,5932637.189987648,535.99,2,1,2,0,0,1,0,0,0,19,1,2100,363512138.222879
829540.7231708046,5932636.852815118,536.45,2,1,2,0,0,1,0,0,0,19,1,2100,363512138.2161099
829543.4133784551,5932637.101666773,534.8,10,1,1,0,0,2,0,0,0,19,2,2100,363512138.236417
829544.6268635002,5932636.925477165,534.82,8,1,1,0,0,2,0,0,0,19,2,2100,363512138.2431856
829544.0861346996,5932638.421551504,534.8100000000001,12,1,1,0,0,2,0,0,0,19,2,2100,363512138.2431874
829545.4019008521,5932637.834683904,534.89,12,1,1,0,0,2,0,0,0,19,2,2100,363512138.2499551
829545.1388416433,5932638.553385685,534.85,12,1,1,0,0,2,0,0,0,19,2,2100,363512138.249956
829542.9608128297,5932641.399042228,534.82,12,1,1,0,0,2,0,0,0,19,2,2100,363512138.2431912
829543.8084581936,5932639.154924538,534.84,13,1,1,0,0,2,0,0,0,19,2,2100,363512138.2431884
829543.5453966811,5932639.858960153,534.8100000000001,11,1,1,0,0,2,0,0,0,19,2,2100,363512138.2431893
829544.6419541866,5932639.917454661,534.85,11,1,1,0,0,2,0,0,0,19,2,2100,363512138.2499578
829544.9050149488,5932639.213417658,534.84,12,1,1,0,0,2,0,0,0,19,2,2100,363512138.2499569
829546.0309007083,5932639.829235808,534.85,12,1,1,0,0,2,0,0,0,19,2,2100,363512138.2567255
829545.7678421555,5932640.54793912,534.85,12,1,1,0,0,2,0,0,0,19,2,2100,363512138.2567264
829544.3642750463,5932640.636160585,534.86,12,1,1,0,0,2,0,0,0,19,2,2100,363512138.2499587
829544.1012140312,5932641.340197351,534.86,12,1,1,0,0,2,0,0,0,19,2,2100,363512138.2499596
829543.8527688463,5932642.0148983775,534.85,13,1,1,0,0,2,0,0,0,19,2,2100,363512138.2499604
829545.4755518284,5932641.325314054,534.87,12,1,1,0,0,2,0,0,0,19,2,2100,363512138.2567273
829545.2124907161,5932642.029350571,534.86,12,1,1,0,0,2,0,0,0,19,2,2100,363512138.2567283
829547.3754345641,5932636.250378196,534.74,10,1,1,0,0,2,0,0,0,19,2,2100,363512138.256721
829547.1269891117,5932636.925077579,534.69,9,1,1,0,0,2,0,0,0,19,2,2100,363512138.2567219
829548.4720702867,5932636.80753556,534.79,9,1,1,0,0,2,0,0,0,19,2,2100,363512138.2634896
829548.1797765401,5932637.555578826,534.86,5,2,2,0,0,2,0,0,0,19,2,2100,363512138.2634905
829546.8054716146,5932637.775794404,534.85,10,1,1,0,0,2,0,0,0,19,2,2100,363512138.2567229
829546.5424105496,5932638.479830338,534.83,11,1,1,0,0,2,0,0,0,19,2,2100,363512138.2567237
829547.90210238,5932638.303617798,534.87,11,1,1,0,0,2,0,0,0,19,2,2100,363512138.2634914
829547.6536582378,5932638.978320057,534.9,11,1,1,0,0,2,0,0,0,19,2,2100,363512138.2634923
829547.8728482324,5932638.098330129,536.04,5,1,2,0,0,1,0,0,0,19,1,2100,363512138.2634905
829550.1534094042,5932636.587273437,534.87,9,1,1,0,0,2,0,0,0,19,2,2100,363512138.2702571
829549.890348478,5932637.291309035,534.84,9,1,1,0,0,2,0,0,0,19,2,2100,363512138.270258
829551.3961196406,5932636.308413018,534.91,9,1,1,0,0,2,0,0,0,19,2,2100,363512138.2770247
829551.1184436477,5932637.041785767,534.9300000000001,9,1,1,0,0,2,0,0,0,19,2,2100,363512138.2770257
829551.9372587831,5932637.422985719,534.91,9,1,1,0,0,2,0,0,0,19,2,2100,363512138.2837942
829549.5980576435,5932638.054019962,534.94,9,1,1,0,0,2,0,0,0,19,2,2100,363512138.2702589
829549.3203834228,5932638.802058686,534.94,11,1,1,0,0,2,0,0,0,19,2,2100,363512138.2702598
829550.5777078648,5932638.4791966565,534.99,11,1,1,0,0,2,0,0,0,19,2,2100,363512138.2770274
829550.8553854309,5932637.760488672,534.92,9,1,1,0,0,2,0,0,0,19,2,2100,363512138.2770265
829551.615737108,5932638.244369643,535.07,9,1,1,0,0,2,0,0,0,19,2,2100,363512138.2837951
829551.3526828571,5932638.99240444,535.02,10,1,1,0,0,2,0,0,0,19,2,2100,363512138.283796
829546.293959384,5932639.110532874,534.86,11,1,1,0,0,2,0,0,0,19,2,2100,363512138.2567246
829547.3759772336,5932639.682359778,534.92,12,1,1,0,0,2,0,0,0,19,2,2100,363512138.2634932
829547.1129184638,5932640.401062448,534.9,11,1,1,0,0,2,0,0,0,19,2,2100,363512138.2634941
829549.0573208848,5932639.4914295655,534.96,11,1,1,0,0,2,0,0,0,19,2,2100,363512138.2702607
829548.7796442633,5932640.224801822,534.96,11,1,1,0,0,2,0,0,0,19,2,2100,363512138.2702617
829546.8206307325,5932641.1931043165,534.9300000000001,10,1,1,0,0,2,0,0,0,19,2,2100,363512138.263495
829546.5721829582,5932641.853137828,534.89,12,1,1,0,0,2,0,0,0,19,2,2100,363512138.2634959
829548.487355859,5932641.016842047,534.94,11,1,1,0,0,2,0,0,0,19,2,2100,363512138.2702626
829548.2242951641,5932641.720878965,534.94,12,1,1,0,0,2,0,0,0,19,2,2100,363512138.2702635
829550.3146427916,5932639.153900301,534.99,11,1,1,0,0,2,0,0,0,19,2,2100,363512138.2770283
829550.0369690952,5932639.901940157,535.02,11,1,1,0,0,2,0,0,0,19,2,2100,363512138.2770292
829551.0896161795,5932639.652442943,535.0600000000001,10,1,1,0,0,2,0,0,0,19,2,2100,363512138.2837969
829551.9375480395,5932639.24164421,535.05,10,1,1,0,0,2,0,0,0,19,2,2100,363512138.2905646
829550.8557900708,5932640.312475492,535.0600000000001,11,1,1,0,0,2,0,0,0,19,2,2100,363512138.2837978
829551.6744863582,5932639.931016558,535.11,11,2,2,0,0,2,0,0,0,19,2,2100,363512138.2905655
829549.7592971633,5932640.664645618,535.02,12,1,1,0,0,2,0,0,0,19,2,2100,363512138.2770302
829550.5634972277,5932641.07518266,535.04,12,1,1,0,0,2,0,0,0,19,2,2100,363512138.2837987
829549.4670042131,5932641.427352776,535.0,12,1,1,0,0,2,0,0,0,19,2,2100,363512138.2770311
829550.3004428019,5932641.823217653,534.99,11,1,1,0,0,2,0,0,0,19,2,2100,363512138.2837996
829551.3821939314,5932640.693724386,535.11,11,2,2,0,0,2,0,0,0,19,2,2100,363512138.2905665
829551.1045235745,5932641.471094832,535.0600000000001,11,2,2,0,0,2,0,0,0,19,2,2100,363512138.2905674
829552.0256847541,5932641.8522811,535.11,11,2,2,0,0,2,0,0,0,19,2,2100,363512138.297336
